smiles,docking_score
CC(=O)O[C@H](/C(C)=C/C(=O)CC(C)(C)C)[C@H]1CC[C@@H](C)C1,-5.607
C[C@@H]1Oc2c(O)cccc2O[C@H]1c1cc(O)c(O)c(O)c1,-5.849
CC(=O)NCC(=O)N[C@H](C(N)=O)[C@H](C)N,-6.269
O[C@@H]1CCO[C@H](O[C@@H]2[C@@H](O)[C@H](O)CO[C@H]2O)C1,-5.834
O=C(N[C@H]1COCC[C@@H]1O)c1ccccc1,-6.874
CC1CCC(O)C(OCC2CC(O)CCO2)O1,-4.768
OC[C@H]1OC[C@H](O[C@@H]2C[C@H](O)[C@H](O)CO2)[C@H](O)[C@@H]1O,-3.47
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)c1ccccc1)C2,-2.266
CC(=O)O[C@H]1CC[C@@](C)(O)[C@@]23C[C@@H](C[C@H](O)[C@@H]12)C(C)(C)O3,-0.299
C[C@@H]1[C@@H](O)[C@H](O)CC(C)(C)[C@]1(O)/C=C/[C@@H](C)O,-4.796
Cc1oc2ccccc2c(=O)c1-c1cc2ccccc2o1,-7.999
CCC(C)CNC(=O)C(N)CSS,-5.402
COc1ccc2c(c1)C[C@@H]1NCCc3c(Cl)ccc-2c31,-8.95
CCCCCOC1OC(CO)CC(O)C1O,-5.402
CC(=O)[C@H]1CC=C(CC/C=C(\C)CCC=C(C)C)CC1,-6.68
CCC(=O)[C@@H](O)[C@H](C)C(C)C,-5.323
C=C(CC(=O)C(C)C(=O)SCCNC(=O)CC)C(C)C,-5.789
CC(=O)C(O)(C(=O)C=Cc1ccc(O)c(O)c1)C(O)CO,-5.557
CCc1cc(O)ccc1CCC=O,-6.593
C/C=C/C(=O)N[C@@H](C)CO,-5.308
C[C@H]1O[C@]23[C@H](O)[C@H]1[C@H](O)C[C@]2(C)[C@H](O)[C@@H](O)C[C@@H]3C,-1.929
C[C@@]1(C=O)[C@H](O)CC[C@]2(C)c3c(O)cccc3[C@H](O)C[C@@H]12,-0.56
CC(=O)O[C@H](C)[C@@H]1[C@@H]2OO[C@H]1C=C[C@H]2O,-4.071
O=C/C(Cc1cc(O)c(O)c(Br)c1)=N/O,-6.14
CCO[P@@](=O)(CC)c1ccccc1,-4.905
CC[C@H](C)C/N=C(/O)[C@@H]1CCCN1C(C)=O,-5.667
O=CC/N=C(/O)C/N=C(\O)CO,-5.444
Oc1ccc(O[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)c2ccccc12,-6.319
C[C@H]1O[C@H](O[C@@H]2CCC[C@@H](O)C2)CC[C@@H]1O,-5.708
CCCNCc1c(O)ccc2c(CC)cc(=O)oc12,-6.747
C/C=C/[C@@](C)(O)C[C@H](C)O,-5.266
O[C@@H]1[C@H](O)C[C@@H]1O,-4.397
C[C@@H]1[C@H]2C[C@H](O)C=C3COC[C@@]32[C@@H](O)C[C@@H]1C,-2.136
CC(=O)/N=C(\N)NC(C)=O,-5.709
COc1c2ccoc2nc2ccc3c(c12)CCO3,-7.941
C[C@H]1O[C@@H](O[C@@H]2CCO[C@H](CO)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,-5.353
O=C/C=C\CC[C@H]1CCCCO1,-5.307
CC(=O)O[C@@H]1CC[C@@H](C)[C@]23C[C@H]([C@@H](O)C[C@@]12C)C(C)(C)O3,-0.224
CC[C@H]1COC=C(C(=O)O)[C@@H]1CC=O,-5.196
C/C=C/c1ccc2oc(-c3ccccc3)c(C)c2c1,-8.737
O=CNc1cn([C@H]2OC[C@H](O)[C@@H]2O)cn1,-6.413
COC[C@H]1OCC[C@@H](OC)[C@@H]1O[C@H]1CCCO1,-4.662
CC[C@H]1C[C@H]2c3cc(OC)cc(O)c3CCN2C[C@@H]1CC,-4.007
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@H](O)O[C@@H]2C)C[C@H](C)[C@H]1O,-3.631
O=C1c2ccc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,-8.56
C[C@H]1O[C@]23[C@@H](CC[C@H](OC=O)[C@]2(C)O)C[C@H](O)[C@@H]1[C@@H]3O,-5.532
C/C=C\C(=O)OC[C@H](C)/C=C/C,-5.985
C[C@@H]1CC=C2[C@@H](CC[C@H](O)C2(C)C)C1(C)C,-3.36
O=C(O[C@H]1COC[C@@H](O)[C@@H]1O)c1cc(O)ccc1O,-6.993
C/C=C\c1cc2n3c1CC[C@@H]3CC=C2,-8.257
CC[C@@H](OC(C)=O)[C@@H](O)[C@H]1C[C@@]1(C)CO,-5.543
CC(C)[C@@H]1Nc2ccc(C=O)cc2NC1=O,-7.763
CCc1ccc2c3c(cc(O)c2c1O)OC(C)(C)C=C3,-7.982
C[C@@H]1C[C@H](O)C[C@H](O[C@@H](C)Cc2ccccc2)O1,-5.657
COc1ccc2c3c(c(=O)oc2c1)CCC3,-8.571
C[C@H]1CC[C@H](N)CC1,-5.321
C[C@@]1(O)C[C@H](O)[C@@]2(O)C=COC[C@H]21,-4.781
C/N=C(/O)C/N=C(\O)C/N=C(\O)CNC,-5.915
O=Cc1ccc2c(O)nc3c(-c4ccccc4)nnn3c2c1,-9.025
Oc1cccc(-c2ccc(-c3ccccc3)c(O)c2O)c1,-8.832
OC1CCO[C@H](OC2C(O)COC(O)C2O)C1,-4.285
CC(=O)OC(C)(C)CC1CCCO1,-5.21
CC(=O)O[C@H](C)[C@@]1(C)[C@@H](O)C[C@@H](O)[C@]2(CO2)[C@@H]1C,-4.748
c1nnc(C2CCCO2)s1,-4.427
O=C[C@@H]1CC[C@@H]1c1cc2cccc(O)c2c(=O)o1,-8.521
Cc1nn(C(C)C)c(C)c1-c1cc(C=O)[nH]n1,-6.599
C=C=CCOc1ccc(C[C@@H](C=O)/N=C(/C)O)cc1,-6.354
O=C(C=Cc1ccccc1)c1ccc2c(c1)OCO2,-8.062
CO[C@@H]1CC[C@H](O[C@H]2CCC[C@H](C)O2)CO1,-4.561
CC(=O)c1cc([C@@H](O)[C@H](C)O)ccc1OC=O,-6.354
CCCC[C@H](C[C@H](O)CO)OC(C)=O,-5.689
C/C=C/[C@H](O)[C@H](C)CC[C@H](O)C[C@@H](C)OC(=O)CCC,-6.037
O=CN1CCC2(O)c3ccc(Cl)cc3NC12,-5.127
C[C@@H](O)CC[C@@H]1CCC[C@@H]1C(=O)O,-5.687
CCNC(=N)NCN/C(=N\C)NC,-6.129
NC(=O)[C@@H]1Cc2[nH]cnc2CN1C(=O)C1CCCCC1,-5.124
CCCCCC=CC=CC(=O)CC,-6.312
CC1(C)O[C@@]23[C@@H](O)[C@@H]1C[C@@H](O)[C@@]2(CO)CCC[C@]3(C)O,-2.406
CC/C=C\C(=O)[C@H](C)CCC[C@@H](C)[C@@H](C)OC(C)=O,-5.316
Cc1cc2c(cc1C=O)=c1ccccc1=2,-8.557
CCCCC[C@H]1CCC=C(C)[C@@H]1C=O,-6.587
CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CCC(C)C)C(N)=O,-6.157
CC[C@@H](C/C=C(/C)[C@@H](O)CO)OC(C)=O,-5.789
C[C@@H]1O[C@@H](OCC2OCCC(O)C2O)[C@H](O)[C@H](O)[C@H]1O,-4.732
CC(=O)O[C@@H]1C[C@]2(C)CC(=O)[C@H]3C[C@@]2(O[C@@H]3C)[C@](C)(O)C1,-3.967
C[C@H]1OCC[C@H](O)[C@@H]1O[C@H]1OC[C@H](O)[C@H](O)[C@H]1O,-4.465
Cc1[nH]c2ccc(OC(=O)CO)cc2c1C=O,-7.424
CC(C)C[C@H](N)[C@H]1CCCO1,-5.509
NC(=O)c1ccccc1NS(=O)(=O)c1ccc(O)cc1,-5.522
O=C1N[C@H]2[C@H](O)[C@H](O)C[C@H](O)[C@@H]2c2cc3c(cc21)OCO3,-9.201
CCc1cc(=O)oc2cc(O[C@@H](C)C(=O)O)ccc12,-7.203
CCC/C(C)=C/[C@H](C)[C@@H](OC)[C@@H](C[C@H](C)COC)OC,-4.96
C=C(CC)[C@@H](O)[C@H]1C[C@H](C)C[C@@]1(OC(C)=O)C(=O)CC,-2.465
COc1cccc(Nc2nccnc2C(N)=O)c1,-7.223
O=C(Cl)Cc1ccccc1,-5.908
CC[C@@H](O)[C@H](C)CC[C@H]1C(C)=C[C@H]2[C@H](CCC[C@H]2O)[C@H]1C,-4.119
O=COC[C@]1(O)C[C@H](O)C=C[C@@H]1Cl,-4.762
NC1C(O)CC(CO)OC1OC1CCCC(O)O1,-5.489
CCCN1CC(C(=O)c2c(C)[nH]c(C=O)c2C)=C(O)C1=O,-5.106
C[C@]1(O)CC[C@@H](O)[C@@H]2C[C@H](O)[C@@H]3C[C@@]21O[C@@]3(C)CO,-4.033
CC[C@@H]1[C@@H](/C=C/C(O)CO)[C@H](O)C[C@@H]1O,-6.505
Cc1cc(C)c2c(=O)c3ccccc3oc2c1,-8.948
CCCOc1cc(=O)cc(CCCCC=CC=O)o1,-6.814
CC1(C)CC[C@@](C=O)(CC=O)O1,-3.623
CC1O[C@@H](O[C@@H]2C(O)O[C@@H](C)C[C@H]2O)C(O)[C@@H](O)[C@@H]1O,-3.893
CC1=CC2=C(CO1)C(=O)c1c(O)cc(O)cc1C2=O,-8.927
C[C@H](C=O)Oc1cc(O)c2c(=O)c3ccccc3oc2c1,-8.79
CO[C@H]1O[C@@H](CO)CC[C@@H]1O,-5.35
CCN1C(=O)CN=C1O,-4.64
CCC(=O)CC(=O)c1ccccc1,-6.634
C[C@@H]1C[C@@H](OCC=O)[C@H](N)CO1,-5.325
Oc1ccc(Oc2ccc(O)c(Br)c2O)cc1,-6.603
C[C@@H]1[C@H]2CCC[C@]1(Cc1ccnc(N)c1)CC2,-5.799
C=C(CC(=O)O)C(C)CC,-5.272
CC1=C2[C@@H](O)[C@]3(C)[C@@H](C)[C@@H](O)CC[C@]3(O)C[C@H]2OC1=O,-2.373
C=C(CC)[C@](C)(OC(C)=O)C(=O)OC,-4.136
CC/C=C/C(=O)[C@@H](C)CC[C@H](O)[C@@H](C)C(N)=O,-6.426
C/C=C(C)/C=C/[C@H]1O[C@H](CC(N)=O)C[C@@]2(CO2)[C@@H]1O,-5.536
O=C1CC(O)(c2ccc(O)cc2)C(=O)N1,-5.457
C[C@H]1CC=Cc2cc3occc3cc21,-8.576
O=c1c(-c2ccccc2)coc2c1ccc1ccoc12,-8.743
C[C@@H]1O[C@@]23C[C@@H]1CC[C@@]2(CO)[C@H](OC=O)CC[C@@]3(C)O,-1.083
COC1CCOC2OCCOC12,-5.507
COc1cc(-c2ccccc2OC(C)=O)ccc1O,-6.47
COC[C@@H]1OCC[C@H]1OC,-4.704
CC[C@@]1(C)O[C@@](O)(CCO)C[C@@H]1O,-4.622
CCc1cc2c(cc(O)c3c(=O)c(OC)coc32)o1,-8.742
Oc1ccc2c(c1)CCN1Cc3cc(O)c(O)cc3C[C@@H]21,-5.524
Oc1cc(O)cc(CC2CCCC2)c1,-7.692
O=C(c1cc(O)c(O)c(O)c1)[C@@H]1CO[C@@H](O)[C@H](O)C1,-6.242
C/C(CC[C@@H]1CC(C(C)C)=CC1=O)=C1/OC(=O)C[C@H]1C,-5.391
CCC(C)C(=O)c1ccc(OC(C)=O)cc1OC(C)=O,-5.855
CCCCCCCO[C@@H]1OC[C@H](OC(C)=O)C[C@H]1N,-5.31
O=CO[C@H]1[C@@H](O)[C@H](n2cnc3cncnc32)O[C@H]1CO,-5.296
CO[C@H]1OC[C@H]2C(=C1OC(C)=O)C[C@H](O)[C@]2(C)O,-4.427
CCC[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,-6.988
CCCC=CCCCCCCCCC=CCCCCCC,-5.883
C/C=C(C)/C=C/C=C1\C(C)=C[C@@H](O)[C@@H](C(C)=O)[C@@H]1O,-5.785
COc1cc(CC2CCOC2)ccc1O,-7.261
CCCCC/C=C\[C@H](CCCC)NC(=O)O,-6.723
C=C/C(C)=C\C=C\[C@@](C)(O)CC[C@H]1OC1(C)C,-5.502
COc1ccc2c(c1)cc(C(=O)NCCC(N)=O)n2C,-8.842
C/C(=C\[C@@H]1OC(=O)C=C[C@H]1C)CCOC=O,-5.102
CC[C@H](C)[C@H](NC(=O)C[C@H](C)O)C(N)=O,-5.761
CC[C@H]1OC(OC2CCOC[C@@H]2C)[C@H](C)[C@@H](C)[C@H]1C,-2.62
C[C@H]1O[C@@H](O)CC[C@@H]1Oc1ccc(O)c(O)c1O,-6.225
CC[C@]1(N)CC[C@@H](OC(C)=O)[C@@H](SC)O1,-3.949
CC[C@H]1O[C@@H](C=O)C[C@@H](O)[C@@H]1O,-5.895
O=CC=C1CCOC2(/C=C/C=C\C=O)C(O)C(=O)OC12,-3.726
CC1=C(CCO)[C@@H](C)OC1=O,-5.627
CCC=CC1(O)C(C)(O)CCCC1(C)CO,-4.919
NC(=O)C[C@H]1C[C@H](C=O)[C@]2(N1)C(=O)Nc1ccccc12,-1.703
Clc1cncc(N2CCNCC2)n1,-6.243
C[C@H](NC(=O)C1CNC(=O)C1)C(=O)N[C@@H](C)CO,-6.24
CC(=O)O[C@@H]1CC[C@@](C)(O)[C@]23C[C@H](C(=O)[C@H](O)[C@@H]12)[C@@H](C)O3,-3.487
Cc1nc(NC(=O)C2CNC(=O)C2)sc1C(=O)O,-6.869
C=CC[C@]1(Cl)C(O)=C(Cl)/C(=N\C[C@@H](C)O)C1OC,-1.548
C[C@@H]1O[C@@H](O[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-5.217
[CH2]c1ccc2oc3ccccc3c(=O)c2c1O,-8.935
C[C@@H](C=O)n1cccc1,-4.798
C/C=C/C=C/C(=O)N(C)[C@H](C(=O)NC)C(C)C,-6.485
C[C@H]1C=NC[C@H]1CCC=O,-4.79
O=CCCCC1OC1CCO,-5.212
COc1cc2c(cc1OC)CN(C(=O)CC(C)C)CC2,-6.785
O=COC[C@@H]1CC[C@@H](O)[C@H](c2c(O)cc(O)cc2O)O1,-6.496
CN=C1N=C(N=c2[nH]c(C)c(C)n2C)C(=O)N1C,-4.545
Oc1ccc(-c2ccccc2Cl)cc1,-7.376
CCNC(=O)C(C)=NNc1ccc(O)cc1C=O,-6.432
C/C=C/[C@H]1O[C@H](CC(C)=CC(=O)O)O[C@@H]1C,-6.457
CCOC[C@H]1C[C@@]23C(=C1C(=O)O)C[C@@H](CC[C@H]2C)C3(C)C,-3.561
O=C1C[C@@H](c2ccc(O)cc2)CN1,-7.017
COc1cc(OC)c2c(=O)n3c4c(cccc4c2c1)CC3,-3.928
CCC/C=C/[C@@H]1OC(C)(C)O[C@@H](CCC)C1C,-4.015
CCC/C(C)=C\CC(N)=O,-5.605
CCOC(=O)c1cccc(C)n1,-6.478
CC/C=C\[C@H](O)[C@H](O)/C=C/C=C\C/C=C\CCCC(=O)O,-6.511
C[C@](O)(C=O)[C@H](O)[C@H](O)COC=O,-4.684
CC(=O)O[C@@H]1CC[C@H]2[C@H]1C(C)=CO[C@@H]2O,-6.892
CC1(C)C=Cc2c(ccc3c(O)cccc23)O1,-9.179
O=COC[C@@H](O)/C=C\c1cccc(O)c1O,-6.677
O=CC/N=C(\O)[C@@H](O)NC(=O)c1ncccc1O,-7.192
CC[C@H](C/C=C(/C)CCO)OC(=O)CCO,-5.814
C=C[C@@H]1COC=C2C(=O)N[C@H](OC)C[C@H]21,-6.235
OC1COC(OC2COC(O)C(O)C2O)C1,-5.599
O=c1c2ccc(O)cc2oc2cccc(O)c12,-8.714
Br[C@H]1CO[C@@]2(CCCO2)C1,-4.829
CC=CCOC=O,-3.963
COc1cc2c(cc1OC)-c1c(C)c(O)nc(=O)n1CC2,-4.813
CCC(C=O)NC(=O)CNC(=O)CCCCCN,-5.879
O=Cc1c(O)c([C@H]2CC[C@@H](O)[C@H]3O[C@H]32)cn(O)c1=O,-6.899
NC[C@@H](O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(O)cc1,-5.313
CCCCC(=O)N[C@H](C(=O)NCC)[C@H](O)C(N)=O,-6.383
CC/C=C/C([C@H](O)CC)N(C=O)CC(C)=O,-5.404
COC(=O)c1csc(C(C)=O)c1,-5.885
CC(=O)O[C@@H]1CC2CC3(CC2C)[C@H](C)C[C@H](O)[C@H](O)[C@@]13C,-3.081
CC[C@@H]1O[C@H]1C(O)(CO)CO,-4.739
CC(=O)O[C@@H]1C2CC[C@@H]3C[C@@H](O)C[C@](C)(O)C31OC2(C)C,-1.213
CCC(NC(=O)CCC(C)C)C(=O)NC(C)C(N)=O,-7.024
CCCCCCCOCCCOS(=O)(=O)O,-5.833
CO[C@H]1[C@H](C)O[C@@H](O[C@@H]2CCO[C@@H](O)C2)C[C@@H]1OC,-6.026
CC(=O)O[C@@H]1CO[C@@H](O)C[C@@H]1O,-5.16
CC(=O)O[C@]1([C@@]2(O)OCC(=O)[C@@H]2C)CC[C@H](C)C1,-4.785
C[C@@H]1CCC[C@@H]1C(N)=O,-4.781
C[C@H](C#CCC1=Cc2[nH]ccc2[C@@H](C)[C@@H]1C(=O)CC=O)CO,-2.542
C/C=C(\CCCC)C(C)(O)CO,-5.761
CC1=C2[C@H](O)CC[C@]2(C)C[C@H](OC=O)C1,-6.324
CCCC/C=C(/C)[C@H](C)O[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-6.651
CN[C@@H]1[C@H](O)[C@H](O[C@H]2OC[C@H](O)[C@H]2O)CO[C@@H]1O,-5.877
CCCC[C@@H](N)C(=O)NC[C@H](C)CC,-6.062
CC(C)C(=O)OC[C@@H]1O[C@H](O)C[C@@H](O)[C@@H]1O,-5.578
CC/C(C)=C/[C@H](OC=O)[C@H]1CCC(=C(C)C)C1,-5.69
CC(=C[C@H]1C=C(C)[C@@H](C)[C@H]2CNC(=O)[C@@]12O)CCC=O,-4.117
CCc1noc(CCN)n1,-5.327
C[C@@H](O)CC[C@@H]1OC(=O)c2ccccc2[C@@H]1O,-7.193
COc1cccc([C@H]2C[C@@H](c3cccc(OC)c3)[C@H]2C=O)c1,-5.489
CC[C@H](C)[C@@H](O)[C@](C)(O)C[C@@H](C)C=O,-5.522
COc1ccc2c(c1)-c1c(OC)ccc3c1C(=NCC3)C2,-5.309
CC(C)n1c(CCCN)nc2ccccc21,-7.091
O=c1cc(O)c2cc(Cl)c(O)c(Cl)c2o1,-7.248
Cc1nc(-c2ccc(C)c(S(=O)(=O)NCC=O)c2)no1,-6.963
C/C(=C/[C@@H](C)C[C@@H](C)CCc1cnco1)C(=O)O,-6.568
COc1ccc(O[C@@H]2CCN(C=O)C2)cc1/C=C\N,-5.77
N#CC1=C(N)Oc2n[nH]cc2C12CCN(C=O)CC2,-3.866
NC(=O)C[C@@H](C(=O)O)[C@H]1CCCO1,-5.577
COc1cccc([C@@H]2CCc3ccc(O)cc3O2)c1,-8.538
C1=NC2=C(C1)[C@H]1CCCC[C@@H]1c1ccccc12,-6.978
Cc1ccc(N)c(C=Cc2ccccc2)c1[N+](=O)[O-],-4.166
CCCCCCCCCCCCCCCC[C@@H](O)CC=O,-5.898
O=C(O)C1(O)CC(C(O)C(O)CO)CC(O)O1,-4.545
C=C(C)[C@@H](CC=C(C)C)CCCCO,-6.217
C/C=C/C[C@H](OC(C)=O)[C@@H](C)[C@@H](O)CC,-5.506
CCCC/C=C(\C)C[C@H](C)C(N)=O,-6.086
CO[C@@H]1CO[C@@H](Oc2cc(C)cc(O)c2)[C@H](O)[C@H]1O,-6.915
CC1(CCO)OC1CCCCO,-5.508
C[C@@]1(O)[C@H](O)C[C@@H]2C(CO)=COC[C@@H]21,-4.823
O=C[C@@H]1[C@H](C(=O)O)C(=O)[C@@H](O)[C@H]1C=O,-4.872
CC(=O)c1cc(O)cc(OCc2ccccc2)c1,-7.5
COc1ccc2c(c1)CCN1CC3=CCCC[C@H]3[C@H]21,-5.496
CCNC(=N)NCN/C(=N\CSSC)NC,-5.975
COc1ccc2c(c1OC)[C@H]1CCCC(C)(C)[C@H]1CC2,-5.887
CC[C@@H]1O[C@H]1COC(=O)C=C(C)C,-6.153
CC[C@@]12C[C@@H](/C(O)=N\CC=O)N[C@@H]1Nc1ccccc12,-5.827
CC(C)c1ccc2cc3ccccc3cc2c1,-9.212
CCC[C@@H](O)CC(=O)Cc1cc(O)cc(O)c1C(=O)O,-7.099
CC(=O)OCC1=C(C)C(=O)CCC1(C)C,-5.524
CCC[C@H](O)C1=C(CO)C(=O)O[C@H]1[C@H]1O[C@H]1C,-5.987
CCC/C(C)=C\CC[C@H](C)C[C@@H](C)O,-6.534
C[C@@H](C=O)NC(=O)NCCc1c[nH]c2ccccc12,-7.458
CCC/C=C/[C@@H]1OC(C)(C)O[C@H]1[C@@H](O)CC,-5.589
O[C@H]1[C@H](Oc2ccccc2)OC[C@@H]1O,-6.447
CC(=O)Nc1ccccc1-c1nc2c(C(=O)O)cccc2o1,-6.151
CC(C)[C@@H](N)C(=O)N1C[C@H](O)C[C@H]1C,-5.381
C[C@@H](O)[C@H](O)/C=C/CO,-4.953
Cc1cc2c(cc1O)C(=O)C(N)=CC2=O,-9.078
CCCC=CCC=CCCCCCCCC(=O)O,-5.965
C/C(=C/C=O)CC[C@@H](O)[C@H](C)O,-6.053
CC[C@@H](O)[C@H](O)[C@@H](O)CCO,-5.206
CO[C@H]1O[C@H](CO)[C@@H](O)C[C@@H]1OC(C)=O,-5.573
NC(=O)CCNC(=O)Cc1coc2cc3c(cc12)OCO3,-8.79
CCNC(=S)N[C@@H]1C=C(C=O)C[C@@H](OC=O)[C@@H]1O,-6.603
CC(=O)O[C@H](C)[C@@]1(C)[C@@H](O)CC[C@@]2(CO2)[C@@H]1C,-3.865
CC1=C[C@@H]2[C@@H](C=C[C@H]2CC(=O)O)[C@@H]2C[C@H](O)CC12,-6.364
OC[C@@]1(O)CC=C[C@@H](O)[C@@H]1O,-5.421
CNC(=O)c1n[nH]c2c1CCc1ccccc1-2,-8.74
Nc1cccc(C(=O)NC(C=O)C=O)c1,-6.382
C=C(C[C@@H]1C(O)C[C@H](C)C1O)C(O)CO,-4.986
O=C1c2ccc(O)cc2O[C@H](c2cc(O)cc(O)c2)[C@H]1O,-9.057
CC(C)=CC[C@H]1C[C@H](CO)[C@@H](CO)C1=O,-4.996
CC(=O)OCC(C)CCC=C(C)C(O)C(C)C,-5.612
C=C(C)[C@@H](O)CC[C@H](C)OC(=O)CCC,-5.688
Cc1cc(=O)oc2ccc(C(C)C)cc12,-8.476
O[C@H]1COC[C@@H]1NC1CCCC1,-4.588
COC1=CC(=O)[C@@](C)(O)C(=O)[C@@]1(C)O,-4.907
CO[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]1N,-4.479
CCC[C@@H]1[C@H]([C@H](O)[C@@H](CC)OC(=O)C(C)C)C1(C)C,-4.354
COc1ccc2c(c1)[C@@](C)(O)c1nccc3cccc-2c13,-8.545
COc1cc(O)c2c(c1)[C@@H](O)[C@@H]1C[C@H](C)OC=C1C2=O,-8.478
C/C(=C/C[C@@H](C)[C@@H](C)C(=O)O)C[C@@H]1C[C@@H](C)C(=O)O1,-5.423
Cc1ccc2c(c1)c1ccnc3c4ccccc4c(=O)n2c13,-9.222
C[C@H]1C=C([C@H](O)CCCO)C(=O)O1,-6.396
C[C@@H]1C[C@@]23[C@H](C)[C@@H](OC=O)CC[C@H]2[C@H](O)C[C@@H]1[C@H]3O,-5.335
CC(=O)OC1CCC2[C@H](C)[C@H](C)C[C@H](O)[C@@]2(CO)[C@@]12CO2,-1.017
CC(C)CC(=O)OCC[C@]1(C)OC(CCO)=CC1=O,-5.763
CO[C@@H]1[C@@H](O)[C@@H](C)OC[C@@H]1N,-4.512
C[C@@H]1[C@H]2CCC=C3C(=O)OC[C@]32CC(=O)[C@]1(C)O,-2.641
CCCCC(O)C(O)C(C)N,-5.627
N[C@@H]1C[C@@H](O)[C@@H](CO)O[C@@H]1O[C@@H]1CCO[C@H](CO)[C@@H]1O,-5.685
C[C@@H]1O[C@@H](O)C[C@@H](O[C@@H]2CC[C@H](O)[C@H](C)O2)[C@H]1O,-3.894
C=C[C@@]1(C)CC[C@H]([C@](C)(O)/C=C/CC(C)C)C[C@@H]1C(=C)C,-4.965
CCCC[C@@H](CCCc1ccc[nH]1)[C@@H](CO)C(=O)O,-5.918
C/C=C(\C)[C@H]1Oc2nccc(O)c2[C@@]1(C)C=O,-5.214
C/C(=C/CC(C)C)C(=O)[C@@]1(O)C[C@@H](C)C[C@@H]1C,-4.84
CCc1cc2cc(O)cc(O)c2c(=O)o1,-8.054
CC(=O)Oc1cccc2cc3c(cc12)C(=O)O[C@H](C)C3,-7.593
CC(=O)N(C)[C@H](C)C(=O)OCCC=O,-4.61
CN1CCC(CC(=O)NC2CCCCC2)CC1,-5.682
CC(C)[C@@H](C=O)NC(=O)[C@H](O)[C@H](O)[C@@H](O)CC(N)=O,-5.708
CC(O)COc1cc(Cl)ccc1Cl,-6.413
C/C=C\C=C/C(O)=N\C[C@H](C)C=C/C=C/C,-6.69
COc1ccc([C@@H]2CCc3c(O)cc(O)cc3O2)cc1O,-7.26
CC[C@H]1O[C@@]1(C)[C@@H](O)CC1=C(C)C[C@H](C=O)C[C@H]1C,-5.264
CNCC1CNc2ncnc(Nc3ccccc3)c21,-5.606
C=C(C)[C@@H](OC(=O)c1ccccc1)[C@@H](O)CC(C)(C)C,-5.932
CCC1=C(O)[C@@](O)(CC)C(=O)CC1=O,-5.154
C[C@H](O[C@H]1C[C@@H](CO)O[C@@H](O)[C@@H]1N)C(N)=O,-5.841
COC(=O)CCBr,-3.858
C[C@@H]1O[C@H](O)CC[C@H]1O[C@H]1C[C@H](C)[C@H](O)[C@@H](C)O1,-5.048
CNC1CSC(C(=O)N(C)CC(C)C)CS1,-4.401
COc1cc(C(=O)O)c(C(=O)O)cc1-c1ccccc1,-8.496
C=C(CC1CO1)C1CC(C(O)CC=C(C)C)=COC1O,-4.684
CCC1C[C@H](C)[C@H](CO)C1C,-4.828
CCC(C)[C@H](O)/C(C)=C\C(C)=C/CCO,-5.909
O[C@@H]1C[C@H](O[C@H]2C[C@@H](O)[C@H](O)CO2)CCO1,-5.313
CC(C)CC(=O)C[C@H](C)[C@H]1CC[C@@H](C=O)CC1,-6.506
Nc1ccc(C(=O)OCCS)c(O)c1,-6.223
O=C(O)CCc1cc(O)ccc1O,-6.644
O=C[C@H](Cc1cccc(O)c1)NC(=O)c1ccccc1,-6.031
COC1=CC(=O)c2c(ccc3cc(O)ccc23)C1=O,-8.511
CC=CC=Cc1cccc(C)c1,-7.343
COc1ccc2c(c1)C(OC)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1,-6.251
CC(=O)NCC[C@H](O)[C@H]1NC(=O)CC1=O,-6.102
Oc1ccc2cc(O[C@@H]3C[C@@H](O)[C@H](O)CO3)c[o+]c2c1,-7.466
CC(O)C(CCC=O)OC(=O)c1cc(O)c(O)c(O)c1,-6.464
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](O)C[C@@H](O)[C@@H]2O)[C@@H](O)C[C@H]1O,-5.346
COc1ccc(C=CC(=O)c2ccc(O)cc2)cc1C,-7.013
CO[C@H]1C[C@@H](O[C@H]2CCCO[C@@H]2C)OC[C@@H]1O,-4.928
COC1=C(C)C(=O)OC1,-4.949
C[C@@H]1OCCC[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,-4.913
CCNC(=O)[C@H]1CSC(CN)=N1,-5.481
OC[C@@H]1O[C@@H](O[C@H]2CO[C@@H](O)[C@@H](O)[C@H]2O)C[C@@H](O)[C@H]1O,-4.279
